author,published_time,likes,comment,isPublic
@dedenhasanudin7674,2024-10-12T13:23:00Z,0,hapus program gp proyek diskriminasi dan takbermakna,True
@kamusaua667,2024-10-12T13:18:36Z,0,Saya sependapat bung.,True
@koalabatu1144,2024-10-12T13:17:23Z,0,"Apakah Zonasi ini sebaiknya perlu dikaji ulang ya? Krn ambil contoh sekolah yg dulunya bagus saja, bisa ga dapat siswa krn lokasi jauh dr pemukiman. Kemudian pada saat sekarang  ini sepertinya siswa tidak ada motivasi dan kehilangan keinginan untuk berpacu berkompetisi mendapatkan prestasi yg baik 😢",True
@muhamadsopian4131,2024-10-12T13:15:53Z,0,bang ferry did the research the most than the government did,True
@IwanMo-hi6ph,2024-10-12T13:14:24Z,0,Ngak pernah makan pengarin sama rotan sih.. makanya kek gitu..<br>Kodok hilang ini malah makin parah.<br>Sebut apa yg pas buat nih yg bikin sistem dan kurikulum nya,True
@royzontough8476,2024-10-12T13:10:15Z,0,"Rokoknya bang. Kita sedang bicara pendidikan,, pendidikan merokok",True
@newbie9619,2024-10-12T13:10:14Z,0,Awal kehancuran sekolah negeri...😂<br><br>Karena dasar dari kurikulum merdeka itu sangat lemah😢,True
@mzherry,2024-10-12T13:08:17Z,0,"Mengenai pytagoras, dulu pernah ku tanya guru waktu sekolah, &quot;rumus pytagoras itu dikehidupan nyata dipakai buat apa ya? &quot;<br><br>Dijawab, &quot;besok kita bahas lagi. &quot;<br>😌",True
@crazycatbutler4979,2024-10-12T13:08:06Z,0,"saya ngajar honor dan sudah cukup eneg sama proses dan hasil pembelajaran di negara api ini. Pengajar dibebani administrasi yang nggak ada habisnya. Anak terlalu bebas merdeka, mau belajar mau tidak, mau beradab atau tidak, mau bolos puluhan kali, tidak bisa membaca berhitung pun tidak apa-apa. semua bisa naik kelas dan lulus dengan nilai bagus (tidak boleh menegur, tidak boleh memberi nilai buruk karena sekolah yang nantinya bisa dapat rapor merah). Miris sih. Semakin maju perkembangan zaman, tapi sumber daya manusia negara kita ini malah semakin jauh terbelakang. Dan nampaknya pemerintah saat ini memang tidak terlalu suka jika rakyatnya pandai dan terpelajar.",True
@bagashepi85,2024-10-12T13:07:10Z,0,balik cawu aja,True
@natsumeyashi3383,2024-10-12T13:04:38Z,0,"Ane aja yg lulusan sekolah th 2020 ngerasa sistem pembelajaran sekolah itu kurang (karena pas masuk kuliah jarak keilmuannya merasa jauh) lah setelah liat di medsos nama negara aja kagak tau, singkatan aja ga tau, wes edan pure polos mau dijadiin next budak karena ez buat dibodohin",True
@我是流浪汉,2024-10-12T13:04:04Z,1,hasilnya total...hai nadiem kamu hidup beda alam...,True
@ervansirawan2495,2024-10-12T12:57:39Z,1,memang sejak era muhajir itu sistem pendidikan dirombak2 secara drastis tapi GAK JELAS implementasinya ngaco dimana mana dan hasilnya NOL BESAR,True
@jayusmandev6524,2024-10-12T12:57:30Z,1,TOT memang bang..menteri pendidikan yang terakhir kek anjeng..menang ngomong doang..buset di indonesia mah yang namanya formal education itu kudu..dan itu 80% pasti sumbernya sekolah..ud bagus memang sistem lama..ga ad benchmark yang jelas..padahal ilmu dasar itu yang paling penting,True
@Danesaurus,2024-10-12T12:57:07Z,0,Harusnya kita mengadopsi sistem pendidikan Israel..!!!,True
@NicolausAryanto-ti7zm,2024-10-12T12:52:44Z,0,"ga ada UN, ranking, kompetensi, persaingan?<br><br>siap2 nunggu istilah yg lebih parah dari generasi stroberi dan generasi snowflake<br>😢",True
@limha_lim,2024-10-12T12:50:13Z,0,Pantes aja kita dapat anak2 baru yg baru lulus dia kebanyakan gak bisa apa2😢,True
@faisalrahmat4516,2024-10-12T12:48:22Z,0,"seaakan akan memang sudah di program, kedepannya mua jadi apa nih negara",True
@twj14,2024-10-12T12:48:18Z,0,"Gue punya ponakan, 2 ponakan gue. Setiap nginep drmh gue, slalu gue becandain soal, kenapa nama lu A? Kenapa gak B? Atau pertanyaan seperti, kalo orang tua lu bukan islam, lu bakal memeluk islam juga gak? Gue ga mengharapkan jawaban yg gmn², tujuan gue cuma satu, agar dia bisa berpikir kritis, karena gue yakin, selama dia hidup sampai saat ini, nggak ada yg nyinggung pertanyaan seperti itu.",True
@BasukidwiEfendy,2024-10-12T12:48:16Z,0,"Program yang incompatible mengakibatkan dosa jariyah, sebab efek dari program tsb😢",True
@sditassakienah,2024-10-12T12:48:02Z,0,"Banyak orang yang menyalahkan sekolah (termasuk guru yang ada di dalamnya) padahal ada juga faktor orang tua yang terlibat dalam pendidikan.<br><br>Atau faktor orang tua juga kurang memberikan dasar utama pra sekolah kepada anak-anaknya. Sehingga anak-anak di sekolah masuk dalam minus belum siap untuk bersekolah. Seperti fokusnya kurang dll. Sehingga kalo ada Dosen yang menyalahkan Guru SMA, guru SMA yang menyalahkan guru SMP, guru SMP Yang menyalahkan guru SD. Seharusnya juga guru SD BISA MENYALAHKAN PARA ORANG TUA ANAK, YANG KURANG MENYIAPKAN ANAK-ANAKNYA UNTUK SIAP BERSEKOLAH. ❤ MAJU TERUS PENDIDIKAN INDONESIA",True
@irfanrahadi807,2024-10-12T12:47:13Z,0,"Dulu gw kuliah tidak lulus matkul terus ngulang, sekarang maen dilulusin kan kampret",True
@qwery85,2024-10-12T12:45:57Z,2,UN ditiadakan tapi siswa wajib mwngusai pelajaran dng metode minggu ini teori besok praktek/hafalan ngkin itu lebih baik,True
@RezXVIIer1397,2024-10-12T12:43:20Z,0,"kesimpulan menurut saya terkait Kurikulum Merdeka itu ibarat kita bisa naik sepeda motor walaupun cuma matic tapi disuruh ikut balapan moto GP. Jadi kemampuan dalam menguasai materi dasar tidak terlalu diperhatikan atau lebih tepat proses pembelajarannya, tetapi peserta didik dituntut langsung melakukan penerapannya alhasil mereka hanya bisa paham atau melakukannya di saat itu tapi setelahnya langsung lupa.",True
@prabulanangsyah2509,2024-10-12T12:41:22Z,0,Yg salah bukan menteri nya tp yg milih menterinya,True
@monggimonggi3771,2024-10-12T12:40:50Z,0,"Real ini wehhh. Barusan aku lgsung tanya ke adek, anak SMP kelas 8 ttg kebutuhan primer &amp; Pythagoras. Dan dia ga tahu jawabannya😭😭 tapi adek aku yg satu lagi anak SMA masih aman untungnya, maklum sih udh kelas 12.",True
@qwolg4t0l28,2024-10-12T12:39:19Z,0,PERMASALAHAN PALING MENDASAR ADALAH SISTEM PENDIDIKANNYA YG LEBIH MENGEDEPANKAN KUANTITAS DARIPADA KWALITAS..,True
@joyceart4350,2024-10-12T12:39:01Z,0,"Being honest gw sedih karena liat day juang anak anak menurun karena &quot;merdeka&quot; huft... Gmn mau memahami literasi kalau skill dasar membaca aja blm lancar dan bagaimana mengimplementasikan ilmu matematika kalau operasi matematika dasar saja tidak paham 🥲 dimana ekonomi sedang sulit, sekolah swasta makin mahal dan sekolah negri tidak bisa jadi opsi juga untuk menyekolahkan anak... So sad, jangan heran kalau masa depan SDM kita menurun kualitasnya kalau tidak ada perubahan",True
@LukmanDanuarta_,2024-10-12T12:38:21Z,0,"Setelah menonton video ini, ternyata saya tidak bodoh2 amat 😅",True
@Aph_4siang,2024-10-12T12:36:16Z,0,MAAF<br>Lu umur brp sih bang??<br>Kok kliatan tua bgt.,True
@noxa912,2024-10-12T12:32:47Z,0,Menteri nya fokus berbisnis bang. Liat aja pendapatannya😂,True
@ariffitriansyah7494,2024-10-12T12:31:28Z,0,"1. Sekolah Ramah Anak.<br>    Guru tidak boleh &quot;keras&quot; dg Murid, jika ada kesalahan maka yaudah, lebih baik diam<br><br>2. Zonasi<br>    Udah dijelasin,....Sistem Pendaftarannya tak akui bagus, terbuka, cuma diakalin,,,,<br><br>3. Tidak Boleh Tinggal Kelas<br>    Nilai harus Up. Gak boleh di bawah KKM, jadi mau gak berangkat, mau goblok dibeberapa mapel yaudah, dinaikin..<br><br>4. Tidak ada UN<br>    Gak ada target ke depan, hanya beberapa anak yang punya keinginan kuat ke PTN ternama yg Ambis. Yg lain...tahu sendirilahhh....<br><br>5.  Di beberapa daerah Sekolah Gratis<br>   Jadinya Tidak ada tanggung jawab dr murid ke Ortu,,, wong sekolah gratis.<br><br>6. Cetak Biru pendidikan di Indonesia gak jelas..<br>Mau dibawa kemana sih pendidikan kita ????<br><br>7. Yang Penting Pejabat di atas Suka.<br>    Yang di bawah takut mau ngeluarin unek2nya. <br>Jadi semua dibuat seolah baik2 saja..<br><br>8. Guru selalu dibebani Administrasi.<br>    PMM, E-KIN, Web Binar, belum tugas lainnya.<br><br>9. Fasilitas....<br>   Dahlah tahu sendiri..<br><br>10. SDM kita banyak yang belum siap.<br><br>Dahhlaahhhh....",True
@akmal7670,2024-10-12T12:27:54Z,0,"kayanya gw nahan untuk punya anak dulu sih ini, selain harga perumahan ngga masuk akal, sistem pendidikannya juga makin buruk, jadi pengen ngata2in rezim mulu bawaanya",True
@BagusGAP,2024-10-12T12:25:54Z,0,"the lost generations.. efek kurikulum merdeka, yang maksudnya biar murid bisa lebih fokus terhadap kelebihannya, tapi berbarengan dengan era pandemi, yang ga terkontrol juga sistem belajarnya mereka dirumah.. selanjutnya ga ada murid yang ga naik kelas, semuanya wajib naik kelas.. nilai di katrol2 segila2 mungkin, padahal nilainya zonasi, tapi nilai jadi faktor kesekian juga ketika jaraknya sama.. udah belajarnya ga bertanggungjawab (pov murid), ga terkontrol (guru, sekolah, dan orang tua), diujungnya ga ada target yang mau dicapai, seperti dulu ada nilai UN, otomatis semua pada giat belajar untuk bisa melanjutkan pendidikan.. niatnya ga salah, tapi emang ga cocok aja buat typical SDM indonesia saat ini..<br>kita tuh butuhnya yg keras ala2 &quot;asian parents&quot;, ngerasa kerasnya orang tua &amp; pendidikan kita jaman dulu, nilai 7 (cukup) masih kena ceramah sana-sini, lah sekarang nilai 9 ga ada artinya.. pantes nilai-nilai tersebut ga dipercaya di universitas baik dalam / luar negeri.. dulu kita berlomba2 masuk sekolah negeri, sekarang kita yang udah jadi orang tua, malah ga ada yang mau sekolahin anaknya di sekolah negeri.. mending dia sekolah mahalin dikit, kurikulum luar, biar bisa bersaing di masa depan..",True
@aldimw1598,2024-10-12T12:25:40Z,1,"dulu waktu kuliah orang orangan kampus pernah bilang &quot;kalian tuh udah besar jangan mau disuapin ilmu dari dosen doang, harus belajar sendiri&quot;. itu bener apa cuma dalih orang orangan kampus doang ya? soalnya di kampus juga kita dapet dasar doang dan demand pasar butuh orang yang ahli",True
@wildanibrahim9154,2024-10-12T12:25:37Z,0,Setuju dengan omongan pak JK,True
@teamoon7401,2024-10-12T12:24:34Z,0,"Gw dulu sekolah termasuk org yg paling batu. Dan gw ga membenarkan kelakuan gw.  Gw sering ninggalin kelas dan jarang masuk. Karna guru selalu datang telat trus tiba2 ngasih tugas tanpa ngasih materi. Guru datang telat mereka sedikit pun ga ada basabasi &quot; Maaf ya ibuk/bapak telat karna blabla ( gw gapeduli dia telat kenapa ) yg pnting ada basabasi nya minimal. Karna menurut gw mereka itu contoh. Murid telat di jemur, guru telat lgsung duduk dan ngasih tugas🗿",True
@wiganistudio4920,2024-10-12T12:18:40Z,0,"PEJABAT &amp; PEMERINTAH INDONESIA = &quot;PEJABAT &amp; PEMERINTAH TER-GOBLOK SE-JAGAT RAYA&quot;<br>KAKEAN COCOT TOK, UTEK ASUuu... CELEK",True
@17storyy,2024-10-12T12:17:39Z,0,"Guru jaman NOW X siswa jaman now<br>1. Guru ngejar PPG karna mau dapat sertifikasi makanya bikin sistem pembelajaran yang menyenangkan biar nilainya bagus dan lulus<br>2. Sibuk ngejar sertifikat mau uplod di PMM<br>3. Bikin konten lomba karna bakalan fully funded ke ibukota😂😂😂😂<br>4. Bikin praktik baik yg keren biar dapat notif kemendikbud dan ke jakarta (lagi)<br>5. Belajar di tools AI, chat GPT dan biar disuruh apa2 tinggal CoPying<br><br><br>Siswa jaman now<br>1. Ga ada ujian, guru kasih projek ajah biar seru kontenya nnt mau di uplod di reels INsta😂😂😂😂<br>2. Boleh bawa hape nnt bantuin guru foto2 sesi ngajar sama ice breaking seru, kalo lg ceramah di matiin hapenya😂😂😂😂<br>3. Nilai ujian bisa bikin sendiri tergantung faktor kedekatan guru sama murid<br>4. Guru sibuk online, anak2 disuruh belajar mandiri <br>(Kalo ada teman yg pintar ya udah dia jd tutor sebaya)😂😂😂😂😂😂<br>5. Nilai jelek ga apa2,, intinya karakter nya harus pancasila.<br>Wajar sih kalo ga lulus kampus luar karna ga ada standar nilai utk siswa2. <br>6. Rapat mulu apaalgi sekolah penggerak, takut dikejar2 fasilitator. Anak2nya disuruh kerja yg benar, instan tp dapat bonus cerita menarik nnti <br>7. Konten ajah karn skrg tiktok   facebook bs jd apapun",True
@bigcato5840,2024-10-12T12:16:48Z,0,"jusuf kalla: Tidak Merdeka aja tidak belajar apalagi merdeka wkwkw<br>tp sedih sih, dari dlu aj edukasi di indonesia udah jelek bgt masa penerusny ky gini, semakin gampang dong dikendalikan, demokrasi cerminan dari rakyatny klo rakyatny ky gini apa yakin indonesia bkl masih merdeka?",True
@kobasyt,2024-10-12T12:14:35Z,0,"Kelihatan banget mereka sebelum bikin zonasi ini, mereka enggak mapping dulu dan coba query berapa banyak persebaran sekolah per kelurahan, kecamatan, hingga per kabupaten/kotamadya.<br>Ini ilmu simpel kenapa nggak dipakai?? Mereka yg jadi menteri harusnya paham ilmu basic kek gini.",True
@arifrahmanms,2024-10-12T12:14:30Z,0,tololl emang pendidikan kita ini... org yg bener2 bego gag bisa ngapa2in nilai kelulusannya pd tinggi2 bgt... gw dulu inget tahun 2011 gw lulus sma harus gimana belajarnya... sekarang tololl dan gag bisa ngapa2in bisa2nya pd lulus dgn nilai tinggi2...,True
@Milc85,2024-10-12T12:13:33Z,0,"Boleh donk bahas tentang akreditasi sekolah dan prakteknya di lapangan. Kupas Broooooo, kupasssss. Thx",True
@hanzstory2024,2024-10-12T12:09:19Z,0,"Kakak saya guru SD, beberapa tahun lalu sudah PPPK, dan benar apa yang dikatakan bang Fery, bahwasanya beban administratifnya memang luar biasa berat, belum lagi setelah mengajar masih ada zoom metting ber jam-jam, dan itu hampir setiap hari. <br>Semoga saja untuk kedepannya, para pemegang otoritas dapat mengambil sikap dalam kondisi seperti ini, karena yang terbebani bukan hanya murid tetapi juga guru, tenaga pendidik, sadar atau tidak hal seperti ini akan menjadi bom waktu bagi masa depan Indonesia. <br>a²+b²=c²",True
@muhamadichwan4551,2024-10-12T12:09:10Z,0,"gila sih, cuma kurang lebih 8 tahun.<br>1 pemerintahan yg sama bisa bikin sistem pendidikan rusak + generasi bodoh.<br><br>semua berawal dari dihapusnya Ujian Nasional, sistem PPDB gak jelas, lalu lanjut ke kurikulum yg gak jelas.<br><br>untuk yg punya anak, kumpulin duit banyak2.<br>mending masukin swasta yg bagus.<br>Sekolah Negeri sudah hampur busuk semua.",True
@twinslightart5274,2024-10-12T12:07:19Z,1,"ane mau curhat, anak gw kelas 4 SD.  Awal masuk kelas 4, sekitar 1 mingguan gw tanya tentang IPAS tadi di sekolah belajar apa? anak gw jawab belajar Pancaindra, ane bingung kan pancaindra gak ada di silabus, tapi gw tetep yakin kalo minggu depan belajar sesuai silabus. Dan ternyata sampe mid semester masih belajar panca indra dong. Saat seminggu sebelum ulangan gw coba baca capaian pembelajaran yang ada di buku cetak, yang ternyata salah satu poinnya adalah &quot; Diakhir fase ini peserta didik mengamati fenomena dan peristiwa secara sederhana dengan menggunakan pancaindra dan dapat mencatat hasil pengamatannya&quot;.  Lahhhh...kalo ane pahami kan berarti murid ini harus sering praktik di luar kelas atau di dalam kelas mengamati hal hal yang dipelajari sesuai silabus, bukan belajar apa itu pancaindra. Dan hasilnya ane protes tetep gak didenger sekolah ada 3 jenis pelajaran IPAS yang di skip.😢😢😢",True
@ambopostudio9424,2024-10-12T12:06:20Z,0,Ya kalo boleh jujur saya merasa miris dengan dunia pendidikan di indonesia untuk masa sekarang,True
@bintangmu7521,2024-10-12T12:05:31Z,0,Pliss anak smk ada yang ga tau bilangan ganjil dan genap 😢,True
@UpdateScore07,2024-10-12T12:02:43Z,0,"Gw sangat suka sama analogi bang ferry, ibarat mau maen game tp device nya ga support ya ga akan jalan.<br>Jujur gw juga mrasakan keresahan spt itu, skolah skrg tidak kompetitif gak kaya dulu, mau sekolah negeri dulu gw harus tes fisik, psikotes, bahkan tes pengetahuan umum 4 mapel kunci IPA, B.inggris, MTK, dan B.indonesia. Dan nnti nilai nya akan di akumulasi menjadi rata2. Kalo scr pengetahuan atau akademis bagus tp tes fisik lu ktauan pernah tindikan auto di blokir. Klo skrg cuma modal jarak doang yang pnting deket sama sekolah pasti auto ketrima. Makanya gw bandingin jaman gw sekolah gw pnya temen bnyk dari beberapa daerah lingkup kabupaten klo skrg jaman ade gw temennya banyak se kecamatan doang. Lucu memang, sistem pendidikan yang sekarang bukannya bkin anak2 makin tajem malah makin tumpul kbnyakan. Lulus dari sekolah jadi gpnya bekel, ga usah pengetahuan deh, tp bekel attitude aja mnurut gw mines. Trcipta generasi2 males, kerja pengen enak gbnyak tekanan tpi gaji nya di atas UMK, <br>Satu lagi bang ferry selain sistem pendidikan, mnurut ku konsumsi konten social media juga berpengaruh banget buat bocil bocil inii. <br><br>Barusan banget sebelum gw ketik komentar ini tepatnya 30mnt yang lalu, gw komen di IG ttg konten &quot;dampak negatif teknologi&quot; dengan isi komen (gw lebih merindukan anak SD di tanya cita2 nya apa? Di jawab dokter guru dll ktimbang jadi tiktoker joget2 nyari viral) kmudian ada yg bales &quot;jaman itu bergerak maju, jngn merasa superior di jaman anda yang 90an itu, masalah tiktoker joget2 namanya juga remaja, itu wadah buat mreka menyalurkan hobi&quot; gw cuma bisa ketawa bacanya",True
@akhsinyusroni6407,2024-10-12T12:01:43Z,0,Baru tau gw garut masuk eropa!,True
@kakakajin950,2024-10-12T12:00:54Z,1,🙄jauh amat mau ngikutin Finland. Ama Vietnam aja ketinggalan jauh kita,True
@budiawan123,2024-10-12T12:00:06Z,1,Mentri Goblok,True
@agungmeiranda9040,2024-10-12T11:57:06Z,0,Simple nya gini sih bang atas problem pendidikan di Indonesia untuk para pemangku kebijakan nya mereka hanya mencintai gaji namun tidak mencintai pekerjaannya.,True
@iwanirawan48,2024-10-12T11:56:03Z,0,SDM rendah.   Korupsi berkembang di pemerintahan,True
@محمدعبدالمالكفردانا,2024-10-12T11:54:07Z,0,SMA NEGERI 1 di kota saya sudah bukan menjadi sma favorite lagi tidak beda dengan sma2 lainya di pinggir kota karena apa? karena zonasi,True
@FaisalFaisal-hc6qr,2024-10-12T11:52:42Z,447,"bang konten lu bagus-bagus, selalu mengedukasi, tapi plis, dengan lu membawakan acara sambil MEROKOK menurut gw kurang pantas, karena banyak juga anak pelajar yang menonton ini, dan seperti menormalisasi prilaku meroko itu sudah menjadi hal yang baik2 saja",True
@briovanmerlin2408,2024-10-12T11:50:10Z,0,Jika ada generasi penerus yang tidak terurus = calon kriminal / tenaga kerja murah yang rendah kualitasnya sehingga alasan untuk impor menjadi jelas sehingga ujung-ujungnya ekonomi negara terjual dan terjajah oleh negara lain sehingga yang kaya itu cuma penghianat negara.,True
@wahyuherdianto1410,2024-10-12T11:49:49Z,0,Ironisnya muhadjir adalah mantan rektor di MALANG.... 😅. Semantara itu Karakter kota malang tidak cocok dengan zonasi.,True
@alifyulianakbar808,2024-10-12T11:49:44Z,0,keren yaaa... membuatnya nyaman (atau bisa dibilang ngelunjak?) tapi ga ada persaingan. dan itu malah bikin murid jadi malas.,True
@lukeimyourfather101,2024-10-12T11:49:42Z,0,Jujur gue kalau phytagoras gak ngerti juga bang 😢,True
@ghiaandiky165,2024-10-12T11:48:24Z,0,"Dimulai dari pemilihan menterinya. Org yg lebih banyak menghabiskan sekolah di luar negeri ,bukan dari kalangan pendidik tp JD mendikbudristek. Mantappp",True
@Sayasih_yes24,2024-10-12T11:44:41Z,0,"Emosinya dapet banget bang, pasti lu sangat amat capek akan masalah pendidikan ini",True
@hayolo12,2024-10-12T11:41:51Z,2,"Di indo yg berhasil apa ya😅 pendidikan carut marut, ekonomi gtugtu aja😅, yg berkembang korup nya doang, hadeh",True
@IntanSari-e5v,2024-10-12T11:39:10Z,0,"Tidak bisa hanya menyalahkan pihak guru saja kalau menurut sy, karna sy seorang ibu yg memiliki anak, dan sy tidak mengandalkan guru dalam mengajarkan anak saya calistung, karna di zaman sekarang susah menemukan guru yg bener2 &quot;guru tanpa tanda jasa&quot;, karna guru sekarang pd asik dgn hp di saat mengajar, dan akan berpihak pd anak yg ortunya royal ke guru, sering ngasih bingkisan, dan di post oleh guru &quot; Trimakasih bunda si a&quot;,memang tidak semua guru spt itu, itu hanya sebagian oknum.seorg ibu zaman skrg jg pd asik ngescroll sosmed, lebih mengandalkan guru untuk kecerdasan anak2, pdhal kita sbgai ortu gak rugi mengajarkan anak sedikit ilmu, karna itu bakal jd ladang pahala buat kita,, semangaaat untuk guru2 dan orang tua hayuk bahu membahu mencerdaskan anak2 kita😊",True
@hayolo12,2024-10-12T11:38:35Z,1,"Wow sudah 2024 masih begini, sama kyk era bapak gw tahun 70an, malah ini lebih parah kata bapak gw, krna dirumah didikan militer kudu bisa bacatulis. <br>Tp 2045 katanya Indonesia emas:))",True
@santripekok210,2024-10-12T11:35:37Z,0,"Guwe anak 90 an berani adu pinter sama anak sekarang,,entah harus senang atau sedih😭",True
@csobariyahhasan8255,2024-10-12T11:34:22Z,0,"Bagaimana bisa maju, nilai saja harus ikut KKM. Wal hasil banyak guru akhirnya sedekah nilai walau terpaksa 😢",True
@Kang_variant,2024-10-12T11:33:20Z,0,Wasit aja gak bisa ngitung.,True
@pimpim_chan,2024-10-12T11:26:56Z,0,aspek dasar negara maju yg utama adalah pendidikan. optimis otw menuju negara miskin,True
@LLLLlll__0000,2024-10-12T11:24:54Z,0,"Sejak kapan dianjurkan belajar dari internet? Snoop Dog katanya IQnya tinggi bang, loe pasti tahu kan solusinya??",True
@j3muranbasahlagi,2024-10-12T11:23:56Z,0,Salah 1 Ment An##%@&amp; ... Nggak ridha kami bayar pajak buat mereka... Selain kmnfo!!! Mntr sampah!!!!,True
@GamingWithBlitzThunder,2024-10-12T11:23:27Z,0,"Ada satu quote dari internet yang sudah di pakai2 kan oleh banyak orang: &quot;We&#39;re evolving, just backwards.&quot;",True
@Black-ut9gi,2024-10-12T11:21:47Z,0,"Gak perlu bisa membaca,yang penting pintar cari uang,ada uang maka jawatan presiden PON kamu bisa dapat dengan mudah",True
@lop1012,2024-10-12T11:20:55Z,0,kok bisa njir kan semua orang punya hp dan pasti mayoritas suka nonton film luar online di prime dll atau baca komik masa ngga bisa baca???🤣🤣🤣,True
@rigame5980,2024-10-12T11:18:55Z,0,"Ummmmmmmmmmmmmm, gak masuk ke end-game nya? Toh, lulus sekolah juga mereka masih bisa kerja kontrak kok. Setidaknya setahun, paling jadi operator. Setelah itu mulai deh KKN, saling sikut posisi, jilat-menjilat, dsb. Dan itu semua gak ada di kurikulum. Meritokrasi di indonesia itu gak ada. Perhubungan antar badan tenaga kerja &amp; pendidikan itu gak sinkron. Ngapain pinter? Toh yg bodoh aja gajinya bisa lebih gede. Kenapa g coba tanya operator dengan gaji 8digit. Kualitasnya ya sama aja kyk anak sma yg lu tanyain. Coba deh risetnya dibalik output&gt;proses&gt;input. Nanti ketahuan kok masalahnya di mana. Sekian.",True
@kamui1442,2024-10-12T11:18:38Z,0,Ini sama saja menghancurkan bangsa dari generasi muda yg kurang berkualitas GK sih bang ?  Indonesia tercinta ini lama lama akan dipandang remeh negara lain kalo tidak dibenahi.,True
@bijaksonorudi8544,2024-10-12T11:17:19Z,0,Semenjak mentrinya Nadim saya berhenti mengajar,True
@silvesterwisnu1865,2024-10-12T11:16:25Z,0,"Agak konspiratif, tapi apakah ada kemungkinan memang bibit2 warga sipil generasi selanjutnya ini memang disetting untuk lebih &#39;bodoh&#39;? agar tentunya, lebih mudah dikontrol?",True
@kamui1442,2024-10-12T11:09:44Z,0,Mending GK sekolah GK sih bang.  GK guna kalo sekolah GK bisa baca.  Dulu era 90 an KLO GK bisa baca GK naik kelas 1 SD njirr,True
@BangsanMuda,2024-10-12T11:07:54Z,0,siap el professor,True
@ScottSennheiser,2024-10-12T11:05:54Z,0,Sedih ponakan SD nilainya bagus tapi begitu saya tes baca gak bisa 😢... Apaan ujian dikasih tau jawabannya sebelumnya... Innailaihi wa innailaihi rojiun,True
@wahyuwisnuwardana9839,2024-10-12T11:04:46Z,0,Belum lg di perguruan tinggi. Kalau semua...,True
@ernakurniati8258,2024-10-12T11:02:49Z,0,Ancurrrrrrr... nadiem gak bs apa2 jdi mentri pendidikan... mulyono mulyono....,True
@Pemilik-n5i,2024-10-12T10:58:51Z,0,"Sebagai lulusan SMA tahun 2018. Gara gara perubahan kurikulum ini kami terdampak dalam sistem rekruitmen... <br><br>Benar 🙌 kena rasis. Dianggap kita gk bisa apa apa 🙏 pdhl saya sudah pernah kuliah di kampus negeri. Hanya saya karna spp makin naik , gk lanjut.",True
@zakaart1923,2024-10-12T10:57:33Z,0,Kita hidup di negara yang dimana belajar dari internet lebih efisien dan efektif ketimbang belajar disekolah.,True
@5importantthings813,2024-10-12T10:57:00Z,0,"Seharusnya yang kita ikuti itu  sistem pendidikan china bukan finlandia, <br>Karena di china, ujian nasional kayak ujian hidup mati, trus setiap orang tua setiap hari nungguin anak2 mereka depen sekolah pas lagi ujian untuk menyemangati mereka",True
@dirganaufal3367,2024-10-12T10:56:58Z,0,Kita lupa pendidikan paling vital berasal dari keluarga 😅,True
@arindwijaya6957,2024-10-12T10:56:33Z,0,Kesejahteraan guru perhatikan dlu,True
@kasturidangaharu,2024-10-12T10:55:43Z,0,Kurikulum berbasis Canva dan quote. 😂,True
@nailimahbubatin9784,2024-10-12T10:55:33Z,0,Banyak sekali walmur yg stahun sblum anakx lulus memindahkan kk anakx k kk soudara atau bahkan k kk pembantunya spy bs ikut zonasi...<br>Bnyak jg anak² yg ingin mendapat ksempatan skolah d skolah X nggak bs krn terkendala zonasi...,True
@EkaTheOne,2024-10-12T10:54:13Z,0,huh? mumpung ada pemerintahan baru? emang baru bang?,True
@Memburu_HartaKarun_PasarModal,2024-10-12T10:48:54Z,0,"Mutu pendidikan makin hancur... Krn profesi guru tdk mengenal di PHK.... Apapun hasil output anak didiknya...<br><br>Coba kalo guru KPI nya dibikin kaya karyawan swasta, yg tiap tahun KPI nya makin naek terus...    Kagak achieve lgs layoff ....😂<br><br>Atau... Kalo yg dosen...  Dibikin kinerja nya kaya mitra gojek.... Mahasiswa bisa kasih rating bintang 1 atau bintang 5....  <br><br>Kayanya bakal makin seru hidup di negeri ini..😂😂😂",True
@nuanua19,2024-10-12T10:45:03Z,0,Temen ku yang baru kerja gak tau jam dan hitung hitungan masih pake tangan,True
@sainswegy9149,2024-10-12T10:42:15Z,0,"yooo nice bang ferry, Lanjut bahas lebih komprehensif lagii",True
@fanifadilah8878,2024-10-12T10:41:58Z,0,"Bukan sistem pendidikannya yg jelek,tapi dari guru itu sendiri yg seharusnya membagi ilmu tapi nyatanya guru guru ini hanya cari uang saja",True
@feryramadhan3032,2024-10-12T10:41:47Z,0,Udh bagus2 di gojek malah jadi menteri pendidikan 😂,True
@ramzanakhmadovichkadyrov8883,2024-10-12T10:38:10Z,0,BOS GOJEK HARUS BERTANGGUNG JAWAB ATAS KEHANCURSN SISTEM INI !!!,True
